#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABI1	PAK2	9606.ENSP00000365312	9606.ENSP00000314067	0	0	0	0	0.105	0	0.400	0.179	0.521
ABI1	UBXN11	9606.ENSP00000365312	9606.ENSP00000363339	0	0	0	0	0	0.613	0	0	0.613
ABI1	NAP1L1	9606.ENSP00000365312	9606.ENSP00000477538	0	0	0	0	0.063	0	0	0.425	0.438
ABI2	ABI3	9606.ENSP00000295851	9606.ENSP00000225941	0	0	0	0.871	0	0.327	0.720	0.139	0.823
ABI2	LAMTOR1	9606.ENSP00000295851	9606.ENSP00000278671	0	0	0	0	0	0	0.400	0	0.400
ABI2	OCRL	9606.ENSP00000295851	9606.ENSP00000360154	0	0	0	0	0.047	0	0	0.410	0.414
ABI2	PAK2	9606.ENSP00000295851	9606.ENSP00000314067	0	0	0	0	0.062	0.096	0.400	0.080	0.469
ABI2	NAP1L1	9606.ENSP00000295851	9606.ENSP00000477538	0	0	0	0	0.068	0	0	0.459	0.474
ABI2	UBXN11	9606.ENSP00000295851	9606.ENSP00000363339	0	0	0	0	0	0.624	0	0	0.624
ABI2	ABI1	9606.ENSP00000295851	9606.ENSP00000365312	0	0	0.051	0.964	0	0.751	0.900	0.864	0.996
ABI3	CSF1R	9606.ENSP00000225941	9606.ENSP00000286301	0	0	0	0	0.322	0	0	0.161	0.407
ABI3	EVL	9606.ENSP00000225941	9606.ENSP00000376652	0	0	0	0	0.066	0.446	0	0.142	0.517
ABI3	ABI1	9606.ENSP00000225941	9606.ENSP00000365312	0	0	0	0.891	0.049	0	0.720	0.144	0.752
ABI3	ABI2	9606.ENSP00000225941	9606.ENSP00000295851	0	0	0	0.871	0	0.327	0.720	0.139	0.823
ACKR4	TNF	9606.ENSP00000249887	9606.ENSP00000398698	0	0	0	0	0.050	0	0	0.418	0.423
ACKR4	MPL	9606.ENSP00000249887	9606.ENSP00000361548	0	0	0	0	0	0	0	0.428	0.428
ACKR4	CXCR3	9606.ENSP00000249887	9606.ENSP00000362795	0	0	0	0.816	0.053	0.322	0	0.452	0.617
ACKR4	CXCL13	9606.ENSP00000249887	9606.ENSP00000286758	0	0	0	0	0.064	0.287	0	0.990	0.992
ACVR1C	SMAD7	9606.ENSP00000243349	9606.ENSP00000262158	0	0	0	0	0.069	0.190	0	0.421	0.525
ACVR1C	SMAD6	9606.ENSP00000243349	9606.ENSP00000288840	0	0	0	0	0.069	0.190	0	0.449	0.548
ACVR1C	BMP2	9606.ENSP00000243349	9606.ENSP00000368104	0	0	0	0	0.055	0.457	0	0.366	0.647
ACVR1C	GDF2	9606.ENSP00000243349	9606.ENSP00000463051	0	0	0	0	0	0.126	0	0.755	0.777
ACVR1C	SMAD4	9606.ENSP00000243349	9606.ENSP00000341551	0	0	0	0	0.055	0.091	0.500	0.626	0.817
ACVR1C	TDGF1	9606.ENSP00000243349	9606.ENSP00000296145	0	0	0	0	0.045	0.098	0.500	0.958	0.979
ADAMTS16	IRX3	9606.ENSP00000274181	9606.ENSP00000331608	0	0	0	0	0.055	0	0	0.443	0.451
ADAMTS5	TIMP1	9606.ENSP00000284987	9606.ENSP00000218388	0	0	0	0	0	0	0	0.731	0.731
ADAMTS5	SOX9	9606.ENSP00000284987	9606.ENSP00000245479	0	0	0	0	0.042	0.051	0	0.685	0.688
ADAMTS5	BMP2	9606.ENSP00000284987	9606.ENSP00000368104	0	0	0	0	0.060	0	0	0.409	0.420
ADAMTS5	TNF	9606.ENSP00000284987	9606.ENSP00000398698	0	0	0	0	0	0.088	0	0.589	0.609
ADAT3	METTL2B	9606.ENSP00000332448	9606.ENSP00000262432	0	0	0	0	0.086	0	0	0.410	0.438
ADAT3	KARS1	9606.ENSP00000332448	9606.ENSP00000325448	0.057	0	0	0	0	0	0	0.605	0.611
ADH1B	KLB	9606.ENSP00000306606	9606.ENSP00000257408	0	0	0	0	0.109	0	0	0.437	0.477
ADH1B	HPGDS	9606.ENSP00000306606	9606.ENSP00000295256	0	0	0	0	0.097	0.079	0.650	0.189	0.732
ADH1B	AUTS2	9606.ENSP00000306606	9606.ENSP00000344087	0	0	0	0	0.043	0	0	0.400	0.401
ADH1B	MRTFA	9606.ENSP00000306606	9606.ENSP00000498671	0	0	0	0	0	0.302	0.152	0.204	0.487
ADRB2	CSK	9606.ENSP00000305372	9606.ENSP00000220003	0	0	0	0	0.047	0	0	0.448	0.451
ADRB2	EGLN3	9606.ENSP00000305372	9606.ENSP00000250457	0	0	0	0	0	0.292	0	0.212	0.418
ADRB2	KRAS	9606.ENSP00000305372	9606.ENSP00000256078	0	0	0	0	0.051	0.045	0	0.401	0.409
ADRB2	GAL	9606.ENSP00000305372	9606.ENSP00000265643	0	0	0	0	0.051	0	0	0.453	0.458
ADRB2	ERBB2	9606.ENSP00000305372	9606.ENSP00000269571	0	0	0	0	0	0.314	0	0.752	0.822
ADRB2	CALM3	9606.ENSP00000305372	9606.ENSP00000291295	0	0	0	0	0	0.041	0	0.453	0.453
ADRB2	MGAM	9606.ENSP00000305372	9606.ENSP00000447378	0	0	0	0	0.058	0	0	0.409	0.419
ADRB2	F2R	9606.ENSP00000305372	9606.ENSP00000321326	0	0	0	0	0.054	0	0	0.435	0.442
ADRB2	GCGR	9606.ENSP00000305372	9606.ENSP00000383558	0	0	0	0	0.046	0	0	0.446	0.449
ADRB2	LMNA	9606.ENSP00000305372	9606.ENSP00000357283	0	0	0	0	0	0	0	0.459	0.459
ADRB2	FZD4	9606.ENSP00000305372	9606.ENSP00000434034	0	0	0	0	0.056	0	0.400	0.158	0.481
ADRB2	FSHR	9606.ENSP00000305372	9606.ENSP00000384708	0	0	0	0	0	0	0	0.494	0.494
ADRB2	OXTR	9606.ENSP00000305372	9606.ENSP00000324270	0	0	0	0.600	0.055	0	0	0.535	0.542
ADRB2	RYR2	9606.ENSP00000305372	9606.ENSP00000355533	0	0	0	0	0.086	0	0	0.627	0.644
ADRB2	GRK4	9606.ENSP00000305372	9606.ENSP00000381129	0	0	0	0	0.047	0.333	0	0.515	0.664
ADRB2	TNF	9606.ENSP00000305372	9606.ENSP00000398698	0	0	0	0	0.087	0	0	0.704	0.718
ADRB2	AKAP5	9606.ENSP00000305372	9606.ENSP00000378207	0	0	0	0	0	0	0	0.877	0.877
AFF4	CDK13	9606.ENSP00000265343	9606.ENSP00000181839	0	0	0	0	0.106	0.091	0.540	0.241	0.678
AFF4	SUPT16H	9606.ENSP00000265343	9606.ENSP00000216297	0	0	0	0	0.062	0.050	0.540	0.194	0.626
AFF4	RBBP5	9606.ENSP00000265343	9606.ENSP00000264515	0	0	0	0	0.042	0.252	0	0.287	0.444
AFF4	METTL3	9606.ENSP00000265343	9606.ENSP00000298717	0	0	0	0	0	0	0	0.485	0.485
AFF4	NIPBL	9606.ENSP00000265343	9606.ENSP00000282516	0	0	0	0	0.175	0	0	0.405	0.488
AFF4	POLR2D	9606.ENSP00000265343	9606.ENSP00000272645	0	0	0	0	0	0.163	0.500	0	0.563
AFF4	MLLT10	9606.ENSP00000265343	9606.ENSP00000307411	0	0	0	0	0.056	0	0	0.677	0.682
AFF4	ZC3H8	9606.ENSP00000265343	9606.ENSP00000386488	0	0	0	0	0.046	0.091	0.900	0.215	0.922
AFF4	RTF1	9606.ENSP00000265343	9606.ENSP00000374280	0	0	0	0	0.049	0.068	0.900	0.386	0.938
AFM	AGXT2	9606.ENSP00000226355	9606.ENSP00000231420	0	0	0	0	0.502	0	0	0	0.502
AGXT2	AFM	9606.ENSP00000231420	9606.ENSP00000226355	0	0	0	0	0.502	0	0	0	0.502
AGXT2	GART	9606.ENSP00000231420	9606.ENSP00000371253	0	0	0	0	0.128	0	0	0.360	0.418
AGXT2	GLS2	9606.ENSP00000231420	9606.ENSP00000310447	0	0	0	0	0.070	0	0	0.463	0.480
AGXT2	PRMT1	9606.ENSP00000231420	9606.ENSP00000406162	0	0	0	0	0	0	0.106	0.504	0.538
AICDA	TNF	9606.ENSP00000229335	9606.ENSP00000398698	0	0	0	0	0.089	0	0	0.413	0.442
AICDA	MYD88	9606.ENSP00000229335	9606.ENSP00000498321	0	0	0	0	0.083	0	0	0.424	0.449
AICDA	BATF	9606.ENSP00000229335	9606.ENSP00000286639	0	0	0	0	0.107	0	0	0.435	0.474
AICDA	RNF126	9606.ENSP00000229335	9606.ENSP00000292363	0	0	0	0	0	0.292	0	0.321	0.498
AICDA	MSH2	9606.ENSP00000229335	9606.ENSP00000233146	0	0	0	0	0	0.292	0	0.366	0.532
AICDA	CXCL13	9606.ENSP00000229335	9606.ENSP00000286758	0	0	0	0	0.198	0	0	0.481	0.566
AICDA	EXOSC10	9606.ENSP00000229335	9606.ENSP00000366135	0	0	0	0	0	0.510	0	0.164	0.572
AICDA	POU2AF1	9606.ENSP00000229335	9606.ENSP00000376786	0	0	0	0	0.152	0	0	0.551	0.603
AICDA	LIG4	9606.ENSP00000229335	9606.ENSP00000484288	0	0	0	0	0	0.052	0	0.604	0.608
AICDA	TNFSF13B	9606.ENSP00000229335	9606.ENSP00000365048	0	0	0	0	0	0	0	0.653	0.653
AICDA	C1orf198	9606.ENSP00000229335	9606.ENSP00000355623	0	0	0	0	0.400	0.413	0.217	0.158	0.736
AICDA	RHOH	9606.ENSP00000229335	9606.ENSP00000371219	0	0	0	0	0.086	0.045	0	0.749	0.761
AKAP5	CBFA2T2	9606.ENSP00000378207	9606.ENSP00000262653	0	0	0	0	0.049	0	0	0.588	0.591
AKAP5	CBFA2T3	9606.ENSP00000378207	9606.ENSP00000268679	0	0	0	0	0.045	0	0	0.449	0.451
AKAP5	CALM3	9606.ENSP00000378207	9606.ENSP00000291295	0	0	0	0	0	0.900	0	0.843	0.983
AKAP5	ADRB2	9606.ENSP00000378207	9606.ENSP00000305372	0	0	0	0	0	0	0	0.877	0.877
AKAP5	RIC8A	9606.ENSP00000378207	9606.ENSP00000325941	0	0	0	0	0	0	0	0.464	0.463
AKAP5	RYR2	9606.ENSP00000378207	9606.ENSP00000355533	0	0	0	0	0.060	0	0	0.447	0.457
AKIRIN2	PSMC4	9606.ENSP00000257787	9606.ENSP00000157812	0	0	0	0	0.047	0.424	0	0	0.427
AKIRIN2	PPP2R5C	9606.ENSP00000257787	9606.ENSP00000412324	0	0	0	0	0.060	0.292	0	0.172	0.401
AKIRIN2	SON	9606.ENSP00000257787	9606.ENSP00000348984	0	0	0	0	0.054	0.292	0	0.210	0.425
AKIRIN2	RPL27A	9606.ENSP00000257787	9606.ENSP00000346015	0	0	0	0	0	0.292	0	0.320	0.498
AKR1C3	CYP11B1	9606.ENSP00000369927	9606.ENSP00000292427	0	0	0	0	0.052	0	0.900	0.488	0.947
AKR1C3	HPGDS	9606.ENSP00000369927	9606.ENSP00000295256	0	0	0	0	0.053	0.071	0.900	0.365	0.936
AKR1C3	SIAH2	9606.ENSP00000369927	9606.ENSP00000322457	0	0	0	0	0	0.292	0	0.558	0.673
AKR1C3	SRXN1	9606.ENSP00000369927	9606.ENSP00000371388	0	0	0	0	0.127	0	0	0.347	0.406
ALKBH3	SUPT16H	9606.ENSP00000302232	9606.ENSP00000216297	0	0	0	0	0.044	0.403	0	0.168	0.483
ALKBH3	ARID4B	9606.ENSP00000302232	9606.ENSP00000264183	0	0	0	0	0.058	0.476	0	0.133	0.534
ALKBH3	METTL3	9606.ENSP00000302232	9606.ENSP00000298717	0	0	0	0	0.049	0	0	0.606	0.610
ALKBH3	UTY	9606.ENSP00000302232	9606.ENSP00000442047	0	0	0	0	0.068	0.579	0	0.116	0.622
ALKBH3	JMJD4	9606.ENSP00000302232	9606.ENSP00000355720	0	0	0	0	0.049	0	0	0.625	0.628
ALKBH3	YTHDC1	9606.ENSP00000302232	9606.ENSP00000463982	0	0	0	0	0	0	0	0.641	0.641
ALKBH3	YTHDF1	9606.ENSP00000302232	9606.ENSP00000359364	0	0	0	0	0.043	0.060	0	0.642	0.649
ALKBH3	FTO	9606.ENSP00000302232	9606.ENSP00000418823	0	0	0	0	0.056	0	0	0.814	0.816
ALOXE3	KRT1	9606.ENSP00000314879	9606.ENSP00000252244	0	0	0	0	0.063	0.095	0	0.416	0.461
ALOXE3	LOR	9606.ENSP00000314879	9606.ENSP00000357731	0	0	0	0	0.149	0	0	0.380	0.451
ANG	TIMP1	9606.ENSP00000336762	9606.ENSP00000218388	0	0	0	0	0.074	0	0	0.635	0.647
ANKRD40CL	SEC13	9606.ENSP00000494384	9606.ENSP00000373312	0	0	0	0	0	0.743	0	0.280	0.807
ANXA13	TRPS1	9606.ENSP00000262219	9606.ENSP00000379065	0	0	0	0	0.047	0	0	0.726	0.727
APOBEC3D	ZNF326	9606.ENSP00000216099	9606.ENSP00000340796	0	0	0	0	0	0.440	0	0	0.440
APOBEC3D	C1orf198	9606.ENSP00000216099	9606.ENSP00000355623	0	0	0	0	0.400	0.413	0.217	0.158	0.736
APOOL	HSPA9	9606.ENSP00000362268	9606.ENSP00000297185	0	0	0	0	0.043	0	0.720	0.246	0.780
APOOL	YME1L1	9606.ENSP00000362268	9606.ENSP00000318480	0	0	0	0	0.068	0.227	0	0.333	0.478
APOOL	GNL3L	9606.ENSP00000362268	9606.ENSP00000354091	0	0	0	0	0.138	0	0	0.435	0.492
APOOL	TOMM40L	9606.ENSP00000362268	9606.ENSP00000356967	0	0	0	0	0	0	0.540	0	0.540
APOOL	DACH2	9606.ENSP00000362268	9606.ENSP00000362217	0	0	0	0	0.134	0	0	0.455	0.508
APOOL	CHCHD10	9606.ENSP00000362268	9606.ENSP00000384973	0	0	0	0	0.076	0	0.900	0.653	0.965
ARC	FXR2	9606.ENSP00000349022	9606.ENSP00000250113	0	0	0	0	0.042	0	0	0.505	0.505
ARC	NTRK3	9606.ENSP00000349022	9606.ENSP00000354207	0	0	0	0	0.048	0.056	0	0.392	0.407
ARFGEF3	CHMP7	9606.ENSP00000251691	9606.ENSP00000380794	0	0	0	0	0	0	0	0.424	0.424
ARID3B	MYSM1	9606.ENSP00000477878	9606.ENSP00000418734	0	0	0	0	0.094	0.291	0	0.185	0.431
ARID4B	HDAC7	9606.ENSP00000264183	9606.ENSP00000080059	0	0	0	0	0	0.415	0	0.131	0.469
ARID4B	SETD1A	9606.ENSP00000264183	9606.ENSP00000262519	0	0	0	0	0.050	0.247	0	0.245	0.413
ARID4B	CUL4B	9606.ENSP00000264183	9606.ENSP00000384109	0	0	0	0	0.088	0.320	0	0.146	0.425
ARID4B	VPS72	9606.ENSP00000264183	9606.ENSP00000346464	0	0	0	0	0	0.288	0	0.226	0.425
ARID4B	SCAF11	9606.ENSP00000264183	9606.ENSP00000358374	0	0	0	0	0.442	0	0	0	0.442
ARID4B	FOXK1	9606.ENSP00000264183	9606.ENSP00000328720	0	0	0	0	0.042	0.405	0	0.203	0.506
ARID4B	EZH2	9606.ENSP00000264183	9606.ENSP00000320147	0	0	0	0	0.085	0.367	0	0.250	0.529
ARID4B	ALKBH3	9606.ENSP00000264183	9606.ENSP00000302232	0	0	0	0	0.058	0.476	0	0.133	0.534
ARID4B	MYD88	9606.ENSP00000264183	9606.ENSP00000498321	0	0	0	0	0.058	0.476	0	0.133	0.535
ARID4B	PNISR	9606.ENSP00000264183	9606.ENSP00000496842	0	0	0	0	0.336	0.188	0	0.285	0.581
ARID4B	MYSM1	9606.ENSP00000264183	9606.ENSP00000418734	0	0	0	0	0.168	0.359	0	0.307	0.598
ARID4B	MTA2	9606.ENSP00000264183	9606.ENSP00000278823	0	0	0	0	0.042	0.195	0.500	0.081	0.598
ARID4B	SMARCA5	9606.ENSP00000264183	9606.ENSP00000283131	0	0	0	0	0.191	0.141	0.500	0.180	0.677
ARID4B	NIPBL	9606.ENSP00000264183	9606.ENSP00000282516	0	0	0	0	0.571	0.065	0	0.345	0.714
ARID4B	OGT	9606.ENSP00000264183	9606.ENSP00000362824	0	0	0	0	0.111	0	0.540	0.464	0.762
ARID4B	SAP30L	9606.ENSP00000264183	9606.ENSP00000297109	0	0	0	0	0.049	0	0.800	0.369	0.869
ARID4B	SINHCAF	9606.ENSP00000264183	9606.ENSP00000337477	0	0	0	0	0.060	0.718	0.540	0.605	0.945
ARL3	RP2	9606.ENSP00000260746	9606.ENSP00000218340	0	0	0	0	0.042	0.961	0.700	0.604	0.994
ARL3	IFT81	9606.ENSP00000260746	9606.ENSP00000242591	0	0	0	0	0.068	0	0	0.408	0.425
ARL3	PKD1	9606.ENSP00000260746	9606.ENSP00000262304	0	0	0	0	0	0.042	0	0.446	0.446
ARL3	RAB3IP	9606.ENSP00000260746	9606.ENSP00000447300	0	0	0	0	0	0.112	0	0.446	0.487
ARL3	YTHDC1	9606.ENSP00000260746	9606.ENSP00000463982	0	0	0	0	0.048	0	0	0.492	0.495
ARL3	IQCB1	9606.ENSP00000260746	9606.ENSP00000311505	0	0	0	0	0	0.114	0	0.461	0.502
ARL3	MRPL30	9606.ENSP00000260746	9606.ENSP00000338057	0	0	0	0	0.250	0.429	0	0	0.553
ARL3	IFT20	9606.ENSP00000260746	9606.ENSP00000464443	0	0	0	0	0.080	0.061	0	0.649	0.670
ARL3	IFT27	9606.ENSP00000260746	9606.ENSP00000393541	0	0	0	0	0.101	0	0	0.648	0.670
ARL6IP1	FBXO5	9606.ENSP00000306788	9606.ENSP00000229758	0.043	0	0	0	0.190	0.296	0	0.157	0.479
ARL6IP1	FANCE	9606.ENSP00000306788	9606.ENSP00000229769	0.058	0	0	0	0.603	0.579	0	0.184	0.854
ARL6IP1	EIF1B	9606.ENSP00000306788	9606.ENSP00000232905	0.058	0	0	0	0.123	0.491	0	0.052	0.548
ARL6IP1	SBDS	9606.ENSP00000306788	9606.ENSP00000246868	0	0	0	0	0.208	0.294	0	0	0.417
ARL6IP1	RSL24D1	9606.ENSP00000306788	9606.ENSP00000260443	0	0	0	0	0.120	0.312	0	0.102	0.409
ARL6IP1	ISG15	9606.ENSP00000306788	9606.ENSP00000496832	0	0	0	0	0.186	0.291	0	0.045	0.400
ARL6IP1	UTY	9606.ENSP00000306788	9606.ENSP00000442047	0	0	0	0	0.302	0.076	0	0.159	0.410
ARL6IP1	EIF2S3B	9606.ENSP00000306788	9606.ENSP00000323063	0	0	0	0	0.067	0.418	0	0.083	0.458
ARL6IP1	EIF3CL	9606.ENSP00000306788	9606.ENSP00000370258	0	0	0	0	0.055	0.490	0	0.080	0.517
ARL6IP1	PKLR	9606.ENSP00000306788	9606.ENSP00000339933	0.057	0	0	0	0.300	0.307	0	0.115	0.540
ARL6IP1	FCF1	9606.ENSP00000306788	9606.ENSP00000344393	0	0	0	0	0	0.753	0	0	0.753
ARL6IP1	RPS10-NUDT3	9606.ENSP00000306788	9606.ENSP00000492441	0	0	0	0	0.447	0.579	0	0.166	0.788
ARL6IP1	IMP3	9606.ENSP00000306788	9606.ENSP00000326981	0.061	0	0	0	0.490	0.618	0	0.164	0.826
ARL6IP1	RPS17	9606.ENSP00000306788	9606.ENSP00000498019	0	0	0	0	0.685	0.784	0	0.120	0.935
ARL6IP1	RPL27A	9606.ENSP00000306788	9606.ENSP00000346015	0.046	0	0	0	0.769	0.839	0	0.185	0.967
ARMCX3	TMEM214	9606.ENSP00000340672	9606.ENSP00000238788	0	0	0	0	0.047	0	0	0.465	0.468
ARMCX3	MAF1	9606.ENSP00000340672	9606.ENSP00000318604	0	0	0	0	0	0.599	0	0	0.599
ARMCX3	ARMCX6	9606.ENSP00000340672	9606.ENSP00000444537	0	0	0.068	0.837	0.337	0	0	0.152	0.431
ARMCX6	ARMCX3	9606.ENSP00000444537	9606.ENSP00000340672	0	0	0.068	0.837	0.337	0	0	0.152	0.431
ART1	DEFB1	9606.ENSP00000250693	9606.ENSP00000297439	0	0	0	0	0	0	0	0.465	0.465
ASXL1	PCGF1	9606.ENSP00000364839	9606.ENSP00000233630	0	0	0	0	0	0.052	0.900	0.183	0.915
ASXL1	KRAS	9606.ENSP00000364839	9606.ENSP00000256078	0	0	0	0	0.066	0.078	0	0.670	0.691
ASXL1	PDGFRA	9606.ENSP00000364839	9606.ENSP00000257290	0	0	0	0	0	0	0	0.422	0.422
ASXL1	CBX4	9606.ENSP00000364839	9606.ENSP00000269397	0	0	0	0	0.060	0.065	0.900	0.072	0.907
ASXL1	U2AF1	9606.ENSP00000364839	9606.ENSP00000291552	0	0	0	0	0.042	0	0	0.881	0.881
ASXL1	NUP98	9606.ENSP00000364839	9606.ENSP00000316032	0	0	0	0	0.067	0.137	0	0.405	0.479
ASXL1	EZH2	9606.ENSP00000364839	9606.ENSP00000320147	0	0	0	0	0.119	0.314	0.900	0.980	0.998
ASXL1	FOXK1	9606.ENSP00000364839	9606.ENSP00000328720	0	0	0	0	0.105	0.698	0.500	0.918	0.987
ASXL1	HAX1	9606.ENSP00000364839	9606.ENSP00000329002	0	0	0	0	0.044	0.045	0	0.480	0.483
ASXL1	RNF2	9606.ENSP00000364839	9606.ENSP00000356480	0	0	0	0	0	0.306	0.900	0.282	0.945
ASXL1	MPL	9606.ENSP00000364839	9606.ENSP00000361548	0	0	0	0	0	0	0	0.515	0.515
ASXL1	OGT	9606.ENSP00000364839	9606.ENSP00000362824	0	0	0	0	0.060	0.598	0.500	0.919	0.982
ASXL1	PHF19	9606.ENSP00000364839	9606.ENSP00000483946	0	0	0	0	0.092	0.057	0.360	0.047	0.408
ASXL1	BRCA2	9606.ENSP00000364839	9606.ENSP00000369497	0	0	0	0	0.047	0.292	0	0.306	0.490
ASXL1	GATA1	9606.ENSP00000364839	9606.ENSP00000365858	0	0	0	0	0	0.093	0	0.481	0.509
ASXL1	PTPN11	9606.ENSP00000364839	9606.ENSP00000489597	0	0	0	0	0.074	0.106	0	0.669	0.702
ATF7IP2	VTA1	9606.ENSP00000379808	9606.ENSP00000356602	0	0	0	0	0	0	0	0.420	0.420
ATG14	RPS6KB1	9606.ENSP00000247178	9606.ENSP00000225577	0	0	0	0	0.084	0	0	0.407	0.434
ATG14	TECPR1	9606.ENSP00000247178	9606.ENSP00000404923	0	0	0	0	0.062	0	0	0.418	0.431
ATG14	PRKN	9606.ENSP00000247178	9606.ENSP00000355865	0	0	0	0	0	0	0	0.442	0.442
ATG14	YTHDF1	9606.ENSP00000247178	9606.ENSP00000359364	0	0	0	0	0.081	0	0	0.448	0.471
ATG14	RNF103-CHMP3	9606.ENSP00000247178	9606.ENSP00000474823	0	0	0	0	0	0	0	0.516	0.516
ATG14	SOCS2	9606.ENSP00000247178	9606.ENSP00000481249	0	0	0	0	0	0	0.540	0	0.540
ATG14	PIK3R6	9606.ENSP00000247178	9606.ENSP00000480157	0	0	0	0	0	0	0.540	0	0.540
ATG14	DNM1L	9606.ENSP00000247178	9606.ENSP00000449089	0	0	0	0	0.049	0	0	0.552	0.555
ATG14	LAMP2	9606.ENSP00000247178	9606.ENSP00000408411	0	0	0	0	0	0.292	0	0.537	0.658
ATG14	MAP1LC3C	9606.ENSP00000247178	9606.ENSP00000349785	0	0	0	0	0.055	0.413	0	0.630	0.777
ATG14	RUBCN	9606.ENSP00000247178	9606.ENSP00000296343	0	0	0	0	0.049	0.292	0	0.978	0.984
ATN1	SNAI2	9606.ENSP00000379915	9606.ENSP00000020945	0	0	0	0	0	0	0.500	0	0.499
ATN1	HDAC7	9606.ENSP00000379915	9606.ENSP00000080059	0	0	0	0	0.116	0.096	0.400	0.067	0.493
ATN1	TGM6	9606.ENSP00000379915	9606.ENSP00000202625	0	0	0	0	0	0	0	0.541	0.541
ATN1	RASD2	9606.ENSP00000379915	9606.ENSP00000216127	0	0	0	0	0.086	0.058	0	0.397	0.435
ATN1	SNAI1	9606.ENSP00000379915	9606.ENSP00000244050	0	0	0	0	0.044	0	0.500	0	0.501
ATN1	ATXN1	9606.ENSP00000379915	9606.ENSP00000244769	0	0	0	0	0	0	0	0.859	0.859
ATN1	SETD1A	9606.ENSP00000379915	9606.ENSP00000262519	0	0	0	0	0.145	0.330	0	0.382	0.615
ATN1	RBBP5	9606.ENSP00000379915	9606.ENSP00000264515	0	0	0	0	0	0.480	0	0.371	0.659
ATN1	PTPN23	9606.ENSP00000379915	9606.ENSP00000265562	0	0	0	0	0.409	0	0	0.051	0.415
ATN1	CBX4	9606.ENSP00000379915	9606.ENSP00000269397	0	0	0	0	0.080	0	0.500	0	0.520
ATN1	MTA2	9606.ENSP00000379915	9606.ENSP00000278823	0	0.010	0	0	0.106	0	0.500	0.160	0.592
ATN1	ZNF609	9606.ENSP00000379915	9606.ENSP00000316527	0	0	0	0	0.084	0.339	0	0.141	0.435
ATN1	MAF1	9606.ENSP00000379915	9606.ENSP00000318604	0	0	0	0	0.063	0	0.500	0	0.511
ATN1	EZH2	9606.ENSP00000379915	9606.ENSP00000320147	0	0	0	0	0	0.054	0.500	0.054	0.513
ATN1	HAP1	9606.ENSP00000379915	9606.ENSP00000334002	0	0	0	0	0.049	0	0	0.425	0.429
ATN1	PRKN	9606.ENSP00000379915	9606.ENSP00000355865	0	0	0	0	0	0	0	0.414	0.414
ATN1	RNF2	9606.ENSP00000379915	9606.ENSP00000356480	0	0	0	0	0	0	0.500	0	0.499
ATN1	PRRC2A	9606.ENSP00000379915	9606.ENSP00000365201	0	0	0	0	0.321	0.130	0	0.136	0.445
