#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AAAS	NUP214	9606.ENSP00000209873	9606.ENSP00000352400	0	0	0	0	0.067	0.805	0.800	0.820	0.992
AAAS	NUP88	9606.ENSP00000209873	9606.ENSP00000458954	0	0	0	0	0.083	0.800	0.800	0.868	0.994
AAAS	SEH1L	9606.ENSP00000209873	9606.ENSP00000382779	0	0	0	0	0.079	0.905	0.800	0.727	0.994
AAK1	TACR1	9606.ENSP00000386456	9606.ENSP00000303522	0	0	0	0	0.042	0	0.500	0	0.500
AAK1	STK11	9606.ENSP00000386456	9606.ENSP00000324856	0	0	0	0.576	0	0.046	0	0.428	0.431
AAK1	AGTR2	9606.ENSP00000386456	9606.ENSP00000360973	0	0	0	0	0	0	0	0.556	0.556
AAK1	EPS15L1	9606.ENSP00000386456	9606.ENSP00000393313	0	0	0	0	0.062	0.409	0	0.352	0.609
AANAT	MAOB	9606.ENSP00000250615	9606.ENSP00000367309	0	0	0	0	0	0	0.900	0.398	0.937
AAR2	RBM22	9606.ENSP00000363043	9606.ENSP00000199814	0	0	0	0	0.109	0	0	0.410	0.452
AAR2	PRXL2C	9606.ENSP00000363043	9606.ENSP00000364382	0	0	0	0	0	0	0	0.404	0.404
AARSD1	POU5F1	9606.ENSP00000400870	9606.ENSP00000259915	0	0	0	0	0	0	0	0.408	0.408
AARSD1	ARID4B	9606.ENSP00000400870	9606.ENSP00000264183	0	0	0	0	0	0.529	0	0.047	0.531
AARSD1	PPP1R14B	9606.ENSP00000400870	9606.ENSP00000310117	0	0	0	0	0.049	0.476	0	0	0.480
AARSD1	KARS1	9606.ENSP00000400870	9606.ENSP00000325448	0	0	0	0	0.093	0	0	0.694	0.710
AARSD1	ISG15	9606.ENSP00000400870	9606.ENSP00000496832	0	0	0	0	0.042	0.045	0	0.408	0.411
AATF	DIMT1	9606.ENSP00000477848	9606.ENSP00000199320	0	0	0	0	0.617	0	0	0	0.617
AATF	DDX5	9606.ENSP00000477848	9606.ENSP00000225792	0	0	0	0	0.400	0.098	0	0.064	0.449
AATF	RRP36	9606.ENSP00000477848	9606.ENSP00000244496	0	0	0	0	0.650	0	0	0.133	0.684
AATF	TICRR	9606.ENSP00000477848	9606.ENSP00000268138	0	0	0	0	0.153	0.454	0	0	0.518
AATF	DDX10	9606.ENSP00000477848	9606.ENSP00000314348	0	0	0	0	0.888	0.281	0	0.527	0.958
AATF	GCC1	9606.ENSP00000477848	9606.ENSP00000318821	0	0	0	0	0.601	0.786	0	0.203	0.926
AATF	DDX54	9606.ENSP00000477848	9606.ENSP00000323858	0	0	0	0	0.809	0.098	0	0.064	0.824
AATF	UTP4	9606.ENSP00000477848	9606.ENSP00000327179	0	0	0	0	0.640	0.991	0	0.248	0.997
AATF	DDX47	9606.ENSP00000477848	9606.ENSP00000350698	0	0	0	0	0.857	0.098	0	0.064	0.868
AATF	TFB2M	9606.ENSP00000477848	9606.ENSP00000355471	0	0	0	0	0.536	0	0	0	0.536
AATF	RPL7A	9606.ENSP00000477848	9606.ENSP00000361076	0	0	0	0	0.154	0.554	0	0	0.606
AATF	MYBBP1A	9606.ENSP00000477848	9606.ENSP00000370968	0	0	0	0	0.384	0.093	0	0.192	0.509
AATF	PPAN-P2RY11	9606.ENSP00000477848	9606.ENSP00000377385	0	0	0	0	0.653	0	0	0	0.653
AATF	PRC1	9606.ENSP00000477848	9606.ENSP00000377793	0	0	0	0	0.062	0.292	0	0.244	0.454
AATF	MCC	9606.ENSP00000477848	9606.ENSP00000386227	0	0	0	0	0.297	0.786	0	0.242	0.876
ABCC12	LRRFIP1	9606.ENSP00000311030	9606.ENSP00000375857	0	0	0	0	0	0	0	0.405	0.405
ABHD6	GDE1	9606.ENSP00000295962	9606.ENSP00000261386	0	0	0	0	0.048	0	0	0.608	0.611
ABHD6	APEH	9606.ENSP00000295962	9606.ENSP00000296456	0	0	0	0	0.044	0	0	0.408	0.410
ABHD6	PTGS2	9606.ENSP00000295962	9606.ENSP00000356438	0	0	0	0	0.041	0	0	0.446	0.446
ABHD6	PORCN	9606.ENSP00000295962	9606.ENSP00000322304	0	0	0	0	0	0	0.360	0.416	0.610
ABHD6	CNIH2	9606.ENSP00000295962	9606.ENSP00000310003	0	0	0	0	0	0	0.360	0.435	0.623
ABI2	MCAM	9606.ENSP00000295851	9606.ENSP00000264036	0	0	0	0	0	0.050	0.400	0.044	0.407
ABI2	FNBP1L	9606.ENSP00000295851	9606.ENSP00000271234	0	0	0	0	0.072	0.095	0	0.742	0.764
ABI2	C2CD3	9606.ENSP00000295851	9606.ENSP00000334379	0	0	0	0	0.049	0	0	0.408	0.412
ABI2	PAK2	9606.ENSP00000295851	9606.ENSP00000314067	0	0	0	0	0.062	0.096	0.400	0.080	0.469
ABI2	ABL1	9606.ENSP00000295851	9606.ENSP00000361423	0	0	0	0	0.043	0.868	0.400	0.786	0.981
ABI2	CYFIP1	9606.ENSP00000295851	9606.ENSP00000481038	0	0	0	0	0.058	0.988	0.800	0.995	0.999
ABL1	MAPK12	9606.ENSP00000361423	9606.ENSP00000215659	0	0	0	0.595	0.067	0.110	0.500	0.153	0.601
ABL1	RPS6KB1	9606.ENSP00000361423	9606.ENSP00000225577	0	0	0	0.577	0	0.278	0	0.476	0.606
ABL1	DDX5	9606.ENSP00000361423	9606.ENSP00000225792	0	0	0	0	0.042	0.156	0	0.389	0.463
ABL1	MLH1	9606.ENSP00000361423	9606.ENSP00000231790	0	0	0	0	0.042	0	0	0.480	0.481
ABL1	FLT3	9606.ENSP00000361423	9606.ENSP00000241453	0	0	0	0.600	0.095	0.215	0	0.346	0.495
ABL1	PDGFRB	9606.ENSP00000361423	9606.ENSP00000261799	0	0	0	0.581	0.093	0.316	0	0.376	0.580
ABL1	AXIN1	9606.ENSP00000361423	9606.ENSP00000262320	0	0	0	0	0.098	0.127	0	0.308	0.407
ABL1	CREBBP	9606.ENSP00000361423	9606.ENSP00000262367	0	0	0	0	0.304	0.047	0	0.415	0.578
ABL1	CLASP1	9606.ENSP00000361423	9606.ENSP00000263710	0	0	0	0	0.056	0.073	0.500	0.108	0.557
ABL1	MECOM	9606.ENSP00000361423	9606.ENSP00000264674	0	0	0	0	0	0.071	0	0.458	0.475
ABL1	ERBB3	9606.ENSP00000361423	9606.ENSP00000267101	0	0	0	0.580	0	0.400	0	0.395	0.621
ABL1	ERBB2	9606.ENSP00000361423	9606.ENSP00000269571	0	0	0	0.591	0.049	0.615	0	0.325	0.731
ABL1	SKP2	9606.ENSP00000361423	9606.ENSP00000274255	0	0	0	0	0.042	0	0	0.599	0.599
ABL1	MYCN	9606.ENSP00000361423	9606.ENSP00000281043	0	0	0	0	0	0.060	0	0.420	0.431
ABL1	ABI2	9606.ENSP00000361423	9606.ENSP00000295851	0	0	0	0	0.043	0.868	0.400	0.786	0.981
ABL1	OGG1	9606.ENSP00000361423	9606.ENSP00000306561	0	0	0	0	0	0	0	0.514	0.514
ABL1	PSMA8	9606.ENSP00000361423	9606.ENSP00000311121	0	0	0	0	0	0.064	0	0.433	0.446
ABL1	PAK2	9606.ENSP00000361423	9606.ENSP00000314067	0	0	0	0.586	0.049	0.314	0	0.163	0.406
ABL1	NUP98	9606.ENSP00000361423	9606.ENSP00000316032	0	0	0	0	0.060	0.045	0	0.669	0.676
ABL1	PRMT5	9606.ENSP00000361423	9606.ENSP00000319169	0	0	0	0	0.062	0	0	0.516	0.526
ABL1	HCLS1	9606.ENSP00000361423	9606.ENSP00000320176	0	0	0	0	0.086	0.095	0	0.443	0.499
ABL1	MAPT	9606.ENSP00000361423	9606.ENSP00000340820	0	0	0	0	0	0.515	0	0.248	0.619
ABL1	NUP214	9606.ENSP00000361423	9606.ENSP00000352400	0	0	0	0	0.058	0	0	0.906	0.907
ABL1	CD44	9606.ENSP00000361423	9606.ENSP00000398632	0	0	0	0	0	0	0	0.404	0.404
ABL1	CDK1	9606.ENSP00000361423	9606.ENSP00000378699	0	0	0	0.659	0.067	0.334	0	0.192	0.454
ABL1	CXCL12	9606.ENSP00000361423	9606.ENSP00000379140	0	0	0	0	0.113	0	0	0.419	0.462
ABL1	CYFIP1	9606.ENSP00000361423	9606.ENSP00000481038	0	0	0	0	0.067	0.091	0.400	0.152	0.511
ABL1	GAPDH	9606.ENSP00000361423	9606.ENSP00000380070	0	0	0	0	0	0	0	0.521	0.521
ABL1	SLC22A17	9606.ENSP00000361423	9606.ENSP00000380437	0	0	0	0	0.074	0.066	0	0.544	0.571
ABL1	RUNX1T1	9606.ENSP00000361423	9606.ENSP00000402257	0	0	0	0	0.042	0.051	0	0.584	0.588
ABL1	CBFB	9606.ENSP00000361423	9606.ENSP00000415151	0	0	0	0	0.042	0	0.400	0.507	0.691
ABL1	KITLG	9606.ENSP00000361423	9606.ENSP00000495951	0	0	0	0	0	0	0	0.702	0.702
ABL1	EPHB2	9606.ENSP00000361423	9606.ENSP00000383053	0	0	0	0.612	0.075	0.293	0.900	0.437	0.958
ACAD9	ACSBG1	9606.ENSP00000312618	9606.ENSP00000258873	0.050	0	0	0	0.140	0.071	0.189	0.202	0.419
ACAD9	COQ9	9606.ENSP00000312618	9606.ENSP00000262507	0	0	0	0	0.214	0	0	0.335	0.456
ACAD9	NDUFA9	9606.ENSP00000312618	9606.ENSP00000266544	0	0	0	0	0.159	0.088	0.573	0.375	0.768
ACAD9	ECSIT	9606.ENSP00000312618	9606.ENSP00000270517	0	0	0	0	0.118	0.994	0.800	0.989	0.999
ACKR2	ICAM3	9606.ENSP00000416996	9606.ENSP00000160262	0	0	0	0	0	0.091	0	0.469	0.496
ACKR2	TBX21	9606.ENSP00000416996	9606.ENSP00000177694	0	0	0	0	0	0	0	0.543	0.543
ACKR2	CCL22	9606.ENSP00000416996	9606.ENSP00000219235	0	0	0	0	0.064	0	0.500	0.956	0.977
ACKR2	CCR7	9606.ENSP00000416996	9606.ENSP00000246657	0	0	0	0.795	0.042	0	0	0.833	0.833
ACKR2	CD27	9606.ENSP00000416996	9606.ENSP00000266557	0	0	0	0	0.044	0	0	0.506	0.507
ACKR2	CD40LG	9606.ENSP00000416996	9606.ENSP00000359663	0	0	0	0	0.042	0	0	0.432	0.432
ACKR2	CXCR3	9606.ENSP00000416996	9606.ENSP00000362795	0	0	0	0.818	0	0	0	0.518	0.518
ACKR2	CXCL12	9606.ENSP00000416996	9606.ENSP00000379140	0	0	0	0	0.042	0.046	0	0.900	0.900
ACKR2	CD44	9606.ENSP00000416996	9606.ENSP00000398632	0	0	0	0	0	0	0	0.479	0.479
ACKR2	KITLG	9606.ENSP00000416996	9606.ENSP00000495951	0	0	0	0	0	0	0	0.432	0.432
ACKR2	CCL4	9606.ENSP00000416996	9606.ENSP00000482259	0	0	0	0	0	0	0.500	0.866	0.930
ACSBG1	ACAD9	9606.ENSP00000258873	9606.ENSP00000312618	0.050	0	0	0	0.140	0.071	0.189	0.202	0.419
ACTN4	LTF	9606.ENSP00000252699	9606.ENSP00000231751	0	0	0	0	0.055	0	0	0.429	0.437
ACTN4	CDC73	9606.ENSP00000252699	9606.ENSP00000356405	0	0	0	0	0.042	0.292	0	0.194	0.406
ACTN4	TAGLN2	9606.ENSP00000252699	9606.ENSP00000357076	0	0	0	0	0.181	0	0	0.310	0.411
ACTN4	HCLS1	9606.ENSP00000252699	9606.ENSP00000320176	0	0	0	0	0.049	0.071	0	0.400	0.423
ACTN4	SYNCRIP	9606.ENSP00000252699	9606.ENSP00000358635	0	0	0	0	0.055	0.097	0	0.387	0.431
ACTN4	HDAC9	9606.ENSP00000252699	9606.ENSP00000408617	0	0	0	0	0	0	0	0.443	0.443
ACTN4	AXIN1	9606.ENSP00000252699	9606.ENSP00000262320	0	0	0	0	0.067	0.075	0	0.412	0.448
ACTN4	PDIA6	9606.ENSP00000252699	9606.ENSP00000385385	0	0	0	0	0.122	0	0	0.455	0.501
ACTN4	COQ8B	9606.ENSP00000252699	9606.ENSP00000315118	0	0	0	0	0.053	0	0	0.505	0.511
ACTN4	HSP90B1	9606.ENSP00000252699	9606.ENSP00000299767	0	0	0	0	0.047	0.092	0	0.562	0.588
ACTN4	MYH7B	9606.ENSP00000252699	9606.ENSP00000483640	0	0	0	0	0.142	0.502	0	0.115	0.589
ACTN4	USP6NL	9606.ENSP00000252699	9606.ENSP00000277575	0	0	0	0	0	0.292	0	0.453	0.596
ACTN4	ANXA2	9606.ENSP00000252699	9606.ENSP00000346032	0	0	0	0	0.080	0.065	0	0.602	0.627
ACTN4	GAPDH	9606.ENSP00000252699	9606.ENSP00000380070	0	0	0	0	0.136	0.099	0	0.564	0.631
ACTN4	ITGA9	9606.ENSP00000252699	9606.ENSP00000264741	0	0	0	0	0	0	0.650	0.076	0.662
ACTN4	ITGA2B	9606.ENSP00000252699	9606.ENSP00000262407	0	0	0	0	0.042	0	0.650	0.136	0.685
ACTN4	ITGB6	9606.ENSP00000252699	9606.ENSP00000283249	0	0	0	0	0.042	0.073	0.650	0.134	0.695
ACTN4	ITGA5	9606.ENSP00000252699	9606.ENSP00000293379	0	0	0	0	0.126	0	0.900	0.183	0.922
ACVR1C	SMAD7	9606.ENSP00000243349	9606.ENSP00000262158	0	0	0	0	0.069	0.190	0	0.421	0.525
ACVR1C	TGFBR2	9606.ENSP00000243349	9606.ENSP00000351905	0	0	0	0.775	0.132	0.091	0	0.505	0.575
ACVR1C	BMP2	9606.ENSP00000243349	9606.ENSP00000368104	0	0	0	0	0.055	0.457	0	0.366	0.647
ACVR1C	GDF11	9606.ENSP00000243349	9606.ENSP00000257868	0	0	0	0	0	0.126	0	0.897	0.906
ADAMTS20	TSR3	9606.ENSP00000374071	9606.ENSP00000007390	0	0	0	0	0	0	0	0.436	0.436
ADAMTS20	PUS7L	9606.ENSP00000374071	9606.ENSP00000343081	0	0	0	0	0.060	0	0	0.389	0.401
ADAMTS20	KITLG	9606.ENSP00000374071	9606.ENSP00000495951	0	0	0	0	0.042	0	0	0.440	0.441
ADAR	SLC7A2	9606.ENSP00000357459	9606.ENSP00000004531	0	0	0	0	0.062	0	0	0.461	0.473
ADAR	DDX5	9606.ENSP00000357459	9606.ENSP00000225792	0	0	0	0	0.074	0	0	0.517	0.533
ADAR	AXIN1	9606.ENSP00000357459	9606.ENSP00000262320	0	0	0	0	0.062	0	0	0.993	0.993
ADAR	HERC6	9606.ENSP00000357459	9606.ENSP00000264346	0	0	0	0	0.282	0	0	0.225	0.420
ADAR	XPO5	9606.ENSP00000357459	9606.ENSP00000265351	0	0	0	0	0.055	0	0	0.609	0.615
ADAR	TARBP2	9606.ENSP00000357459	9606.ENSP00000266987	0	0	0	0.588	0	0.292	0	0.200	0.410
ADAR	IFNAR1	9606.ENSP00000357459	9606.ENSP00000270139	0	0	0	0	0.060	0	0	0.404	0.415
ADAR	NONO	9606.ENSP00000357459	9606.ENSP00000276079	0	0	0	0	0.083	0	0	0.373	0.401
ADAR	HNRNPM	9606.ENSP00000357459	9606.ENSP00000325376	0	0	0	0	0.134	0.223	0	0.391	0.554
ADAR	IFI6	9606.ENSP00000357459	9606.ENSP00000342513	0	0	0	0	0.270	0	0	0.300	0.467
ADAR	TAP1	9606.ENSP00000357459	9606.ENSP00000346206	0	0	0	0	0.411	0	0	0.059	0.422
ADAR	UBE2I	9606.ENSP00000357459	9606.ENSP00000348056	0	0	0	0	0.063	0.485	0	0.131	0.544
ADAR	YTHDF3	9606.ENSP00000357459	9606.ENSP00000478490	0	0	0	0	0.058	0	0	0.403	0.414
ADAR	TRIM22	9606.ENSP00000357459	9606.ENSP00000369299	0	0	0	0	0.222	0	0	0.293	0.427
ADAR	BTRC	9606.ENSP00000357459	9606.ENSP00000359206	0	0	0	0	0.049	0.292	0	0.228	0.435
ADAR	DDX60	9606.ENSP00000357459	9606.ENSP00000377344	0	0	0	0	0.277	0	0	0.345	0.506
ADAR	HNRNPC	9606.ENSP00000357459	9606.ENSP00000451291	0	0	0	0	0.175	0	0	0.430	0.509
ADAR	ZNFX1	9606.ENSP00000357459	9606.ENSP00000360817	0	0	0	0	0.477	0	0	0.301	0.619
ADAR	ISG15	9606.ENSP00000357459	9606.ENSP00000496832	0	0	0	0	0.391	0	0	0.486	0.673
ADCY6	PDE3B	9606.ENSP00000311405	9606.ENSP00000282096	0	0	0	0	0.055	0.126	0.670	0.341	0.797
ADCY6	PDE6D	9606.ENSP00000311405	9606.ENSP00000287600	0	0	0	0	0	0.058	0.650	0.162	0.699
ADCY6	PRKACA	9606.ENSP00000311405	9606.ENSP00000309591	0	0	0	0	0	0.096	0.650	0.596	0.861
ADCY6	ADRA2C	9606.ENSP00000311405	9606.ENSP00000386069	0	0	0	0	0.103	0	0.500	0.049	0.536
ADCY6	CAV3	9606.ENSP00000311405	9606.ENSP00000341940	0	0	0	0	0	0.042	0	0.617	0.617
ADGRG1	SCT	9606.ENSP00000455215	9606.ENSP00000176195	0	0	0	0	0	0	0	0.652	0.652
ADGRG1	FKBP10	9606.ENSP00000455215	9606.ENSP00000317232	0	0	0	0	0	0	0	0.548	0.548
ADH7	LRTOMT	9606.ENSP00000420269	9606.ENSP00000305742	0	0	0	0	0	0	0.900	0.100	0.906
ADH7	MAOB	9606.ENSP00000420269	9606.ENSP00000367309	0	0	0	0	0.067	0	0.908	0.126	0.918
ADRA2C	ADCY6	9606.ENSP00000386069	9606.ENSP00000311405	0	0	0	0	0.103	0	0.500	0.049	0.536
ADRA2C	PTGS2	9606.ENSP00000386069	9606.ENSP00000356438	0	0	0	0	0	0	0	0.448	0.448
ADRA2C	AGTR2	9606.ENSP00000386069	9606.ENSP00000360973	0	0	0	0	0.074	0	0.500	0.129	0.561
ADRA2C	UBAP2L	9606.ENSP00000386069	9606.ENSP00000389445	0	0	0	0	0.067	0.071	0	0.408	0.442
AFF4	MED13L	9606.ENSP00000265343	9606.ENSP00000281928	0	0	0	0	0.263	0.052	0	0.225	0.412
AFF4	ASH2L	9606.ENSP00000265343	9606.ENSP00000340896	0	0	0	0	0	0.237	0	0.263	0.414
AFF4	YTHDF3	9606.ENSP00000265343	9606.ENSP00000478490	0	0	0	0	0.258	0	0	0.257	0.425
AFF4	LEO1	9606.ENSP00000265343	9606.ENSP00000299601	0	0	0	0	0.049	0.128	0.900	0.371	0.940
AFF4	CDC73	9606.ENSP00000265343	9606.ENSP00000356405	0	0	0	0	0.109	0.090	0.900	0.566	0.960
AFM	KIF12	9606.ENSP00000226355	9606.ENSP00000363232	0	0	0	0	0.074	0	0	0.398	0.419
AFM	CLU	9606.ENSP00000226355	9606.ENSP00000315130	0	0	0	0	0	0	0	0.433	0.433
AFM	ANGPTL3	9606.ENSP00000226355	9606.ENSP00000360170	0	0	0	0	0.483	0.050	0	0.074	0.505
AFM	C4A	9606.ENSP00000226355	9606.ENSP00000396688	0	0	0	0	0.086	0.071	0	0.509	0.547
AGRP	GAL	9606.ENSP00000290953	9606.ENSP00000265643	0	0	0	0	0	0	0	0.729	0.729
AGTR2	CCR7	9606.ENSP00000360973	9606.ENSP00000246657	0	0	0	0.722	0	0	0.500	0.078	0.519
AGTR2	GAL	9606.ENSP00000360973	9606.ENSP00000265643	0	0	0	0	0	0	0.500	0.087	0.523
AGTR2	UTS2R	9606.ENSP00000360973	9606.ENSP00000323516	0	0	0	0.633	0	0	0.500	0.060	0.510
AGTR2	CCR10	9606.ENSP00000360973	9606.ENSP00000332504	0	0	0	0.691	0	0	0.500	0	0.499
AGTR2	BSG	9606.ENSP00000360973	9606.ENSP00000333769	0	0	0	0	0	0.091	0	0.588	0.609
AGTR2	GPR37L1	9606.ENSP00000360973	9606.ENSP00000356251	0	0	0	0	0	0	0.500	0	0.499
AGTR2	TAS2R31	9606.ENSP00000360973	9606.ENSP00000375093	0	0	0	0	0	0	0.500	0	0.499
AGTR2	NPS	9606.ENSP00000360973	9606.ENSP00000381105	0	0	0	0	0	0	0.500	0.053	0.506
AGTR2	FPR2	9606.ENSP00000360973	9606.ENSP00000468897	0	0	0	0.683	0.048	0	0.500	0.049	0.507
AGTR2	FPR1	9606.ENSP00000360973	9606.ENSP00000471493	0	0	0	0.669	0.042	0	0.500	0.069	0.515
AGTR2	CXCR3	9606.ENSP00000360973	9606.ENSP00000362795	0	0	0	0.766	0.049	0	0.500	0.070	0.519
AGTR2	AAK1	9606.ENSP00000360973	9606.ENSP00000386456	0	0	0	0	0	0	0	0.556	0.556
AGTR2	CLTRN	9606.ENSP00000360973	9606.ENSP00000369699	0	0	0	0	0.083	0	0	0.539	0.559
AGTR2	ADRA2C	9606.ENSP00000360973	9606.ENSP00000386069	0	0	0	0	0.074	0	0.500	0.129	0.561
AGTR2	CCL4	9606.ENSP00000360973	9606.ENSP00000482259	0	0	0	0	0	0	0.500	0.179	0.572
AGTR2	CXCL12	9606.ENSP00000360973	9606.ENSP00000379140	0	0	0	0	0	0.046	0.500	0.180	0.574
AGTR2	ATP6AP2	9606.ENSP00000360973	9606.ENSP00000490083	0	0	0	0	0.062	0	0	0.564	0.574
AJUBA	RAB3A	9606.ENSP00000262713	9606.ENSP00000222256	0	0	0	0	0.058	0	0	0.441	0.450
AJUBA	PSMA8	9606.ENSP00000262713	9606.ENSP00000311121	0	0	0	0	0	0	0.400	0.041	0.400
AJUBA	PSMB9	9606.ENSP00000262713	9606.ENSP00000363993	0	0	0	0	0	0	0.400	0.042	0.400
AJUBA	SEM1	9606.ENSP00000262713	9606.ENSP00000481021	0	0	0	0	0	0	0.400	0	0.400
AJUBA	CDK1	9606.ENSP00000262713	9606.ENSP00000378699	0	0	0	0	0.086	0	0	0.389	0.417
AJUBA	TPX2	9606.ENSP00000262713	9606.ENSP00000300403	0	0	0	0	0.115	0	0	0.457	0.499
AJUBA	ASH2L	9606.ENSP00000262713	9606.ENSP00000340896	0	0	0	0	0	0	0.500	0	0.499
AJUBA	RARG	9606.ENSP00000262713	9606.ENSP00000388510	0	0	0	0	0.070	0.356	0.500	0	0.674
AKAP8	DDX5	9606.ENSP00000269701	9606.ENSP00000225792	0	0	0	0	0.164	0.239	0	0.224	0.463
AKAP8	CBFA2T3	9606.ENSP00000269701	9606.ENSP00000268679	0	0	0	0	0	0	0	0.578	0.578
AKAP8	KARS1	9606.ENSP00000269701	9606.ENSP00000325448	0	0	0	0	0.060	0	0	0.399	0.411
AKAP8	PDE3B	9606.ENSP00000269701	9606.ENSP00000282096	0	0	0	0	0	0	0	0.419	0.419
AKAP8	ASH2L	9606.ENSP00000269701	9606.ENSP00000340896	0	0	0	0	0.102	0.292	0	0.290	0.509
AKAP8	RUNX1T1	9606.ENSP00000269701	9606.ENSP00000402257	0	0	0	0	0	0	0	0.514	0.514
AKAP8	AKAP8L	9606.ENSP00000269701	9606.ENSP00000380557	0	0	0.136	0.760	0.072	0.287	0	0.521	0.689
AKAP8	PRKACA	9606.ENSP00000269701	9606.ENSP00000309591	0	0	0	0	0.042	0.190	0	0.804	0.834
AKAP8L	AKAP8	9606.ENSP00000380557	9606.ENSP00000269701	0	0	0.136	0.760	0.072	0.287	0	0.521	0.689
AKAP8L	NONO	9606.ENSP00000380557	9606.ENSP00000276079	0	0	0	0	0.081	0	0	0.532	0.551
AKAP8L	PRKACA	9606.ENSP00000380557	9606.ENSP00000309591	0	0	0	0	0.062	0	0	0.428	0.440
AKIP1	PRKACA	9606.ENSP00000310459	9606.ENSP00000309591	0	0	0	0	0	0.510	0	0.796	0.896
AKIP1	DHRS7C	9606.ENSP00000310459	9606.ENSP00000327975	0	0	0	0	0	0	0	0.607	0.607
AKNA	CD40LG	9606.ENSP00000303769	9606.ENSP00000359663	0	0	0	0	0.084	0	0	0.562	0.581
AKNAD1	RPL36AL	9606.ENSP00000359018	9606.ENSP00000346012	0	0	0	0	0.562	0.576	0	0.116	0.821
AKNAD1	UBD	9606.ENSP00000359018	9606.ENSP00000366249	0	0	0	0	0.140	0.418	0	0	0.478
AKNAD1	ISG15	9606.ENSP00000359018	9606.ENSP00000496832	0	0	0	0	0.140	0.418	0	0	0.478
AKNAD1	HABP4	9606.ENSP00000359018	9606.ENSP00000364398	0	0	0	0	0.127	0.635	0	0.126	0.697
AKNAD1	RPL36A	9606.ENSP00000359018	9606.ENSP00000404375	0	0	0	0	0.562	0.576	0	0.116	0.821
AKNAD1	RPL36A-HNRNPH2	9606.ENSP00000359018	9606.ENSP00000386655	0	0	0	0	0.562	0.576	0	0.116	0.821
AKNAD1	RPL13A	9606.ENSP00000359018	9606.ENSP00000375730	0.042	0	0	0	0.392	0.747	0	0.173	0.861
AKNAD1	RPL7A	9606.ENSP00000359018	9606.ENSP00000361076	0	0	0	0	0.519	0.747	0	0.116	0.883
AKNAD1	RPSA	9606.ENSP00000359018	9606.ENSP00000389351	0	0	0	0	0.525	0.747	0	0.130	0.886
AKNAD1	RPL35A	9606.ENSP00000359018	9606.ENSP00000495672	0	0	0	0	0.340	0.839	0	0.222	0.910
AKNAD1	RPL37A	9606.ENSP00000359018	9606.ENSP00000418082	0	0	0	0	0.372	0.841	0	0.303	0.924
