#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ADM2	CALCRL	9606.ENSP00000379087	9606.ENSP00000376177	0	0	0	0	0	0.900	0.400	0.985	0.999
AEBP2	DNMT3A	9606.ENSP00000381840	9606.ENSP00000264709	0	0	0	0	0	0.066	0.500	0.200	0.593
AEBP2	YAF2	9606.ENSP00000381840	9606.ENSP00000328004	0	0	0	0	0.050	0.045	0	0.552	0.559
AEBP2	PCGF5	9606.ENSP00000381840	9606.ENSP00000337500	0	0	0	0	0.049	0.042	0.900	0.315	0.929
AEBP2	ASXL1	9606.ENSP00000381840	9606.ENSP00000364839	0	0	0	0	0	0.095	0.900	0.158	0.917
AFM	CLU	9606.ENSP00000226355	9606.ENSP00000315130	0	0	0	0	0	0	0	0.433	0.433
AFM	APCS	9606.ENSP00000226355	9606.ENSP00000255040	0	0	0	0	0.541	0	0	0.375	0.701
AFM	HRG	9606.ENSP00000226355	9606.ENSP00000232003	0	0	0	0	0.618	0	0	0.432	0.774
AFP	SETX	9606.ENSP00000379138	9606.ENSP00000224140	0	0	0	0	0	0	0	0.738	0.738
AFP	TUT4	9606.ENSP00000379138	9606.ENSP00000257177	0	0	0	0	0.064	0	0	0.550	0.560
AFP	PLK1	9606.ENSP00000379138	9606.ENSP00000300093	0	0	0	0	0.095	0	0	0.460	0.490
AFP	FAM20C	9606.ENSP00000379138	9606.ENSP00000322323	0	0	0	0	0.056	0	0.500	0.042	0.508
AFP	MRE11	9606.ENSP00000379138	9606.ENSP00000325863	0	0	0	0	0.042	0	0	0.454	0.454
AFP	TNF	9606.ENSP00000379138	9606.ENSP00000398698	0	0	0	0	0	0	0	0.419	0.418
AFP	ITGA6	9606.ENSP00000379138	9606.ENSP00000386896	0	0	0	0	0.055	0	0	0.476	0.483
AHR	NCOA3	9606.ENSP00000242057	9606.ENSP00000361066	0	0	0	0.554	0.115	0.303	0	0.147	0.428
AHR	JAG1	9606.ENSP00000242057	9606.ENSP00000254958	0	0	0	0	0.076	0	0	0.465	0.484
AHR	UGT1A6	9606.ENSP00000242057	9606.ENSP00000303174	0	0	0	0	0.054	0	0	0.518	0.524
AHR	NRIP1	9606.ENSP00000242057	9606.ENSP00000327213	0	0	0	0	0.072	0.510	0	0.125	0.567
AHR	ARNTL	9606.ENSP00000242057	9606.ENSP00000384517	0	0	0	0.578	0.098	0.485	0.540	0.141	0.792
AIF1	IL10RA	9606.ENSP00000365227	9606.ENSP00000227752	0	0	0	0	0.326	0	0	0.220	0.451
AIF1	NUBP2	9606.ENSP00000365227	9606.ENSP00000262302	0	0	0	0	0	0	0	0.435	0.435
AIF1	CHCHD4	9606.ENSP00000365227	9606.ENSP00000295767	0	0	0	0	0	0.295	0	0.285	0.475
AIF1	TJP1	9606.ENSP00000365227	9606.ENSP00000348416	0	0	0	0	0	0	0	0.479	0.479
AIF1	CX3CR1	9606.ENSP00000365227	9606.ENSP00000351059	0	0	0	0	0.177	0	0	0.772	0.804
AIF1	MAP2	9606.ENSP00000365227	9606.ENSP00000353508	0	0	0	0	0	0.050	0	0.668	0.671
AIF1	NGF	9606.ENSP00000365227	9606.ENSP00000358525	0	0	0	0	0.055	0	0	0.511	0.518
AIF1	CSF3R	9606.ENSP00000365227	9606.ENSP00000362195	0	0	0	0	0.314	0.091	0	0.154	0.426
AIF1	LILRB2	9606.ENSP00000365227	9606.ENSP00000375629	0	0	0	0	0.419	0.045	0	0.069	0.438
AIF1	MYD88	9606.ENSP00000365227	9606.ENSP00000498321	0	0	0	0	0.072	0.047	0	0.450	0.471
AIF1	CD53	9606.ENSP00000365227	9606.ENSP00000497382	0	0	0	0	0.438	0	0	0.171	0.514
AIF1	TNF	9606.ENSP00000365227	9606.ENSP00000398698	0	0	0	0	0.156	0	0	0.826	0.846
AKAP1	ROPN1	9606.ENSP00000478212	9606.ENSP00000184183	0	0	0	0	0	0	0	0.635	0.635
AKAP1	AKAP3	9606.ENSP00000478212	9606.ENSP00000228850	0	0	0	0	0	0	0	0.801	0.801
AKAP1	CBFA2T2	9606.ENSP00000478212	9606.ENSP00000262653	0	0	0	0	0.049	0	0	0.502	0.506
AKAP1	CBFA2T3	9606.ENSP00000478212	9606.ENSP00000268679	0	0	0	0	0.044	0	0	0.435	0.437
AKAP1	ZFP36L1	9606.ENSP00000478212	9606.ENSP00000337386	0	0	0	0	0.091	0	0	0.450	0.479
AKAP1	NF2	9606.ENSP00000478212	9606.ENSP00000344666	0	0	0	0	0.126	0	0	0.377	0.432
AKAP1	CABYR	9606.ENSP00000478212	9606.ENSP00000483621	0	0	0	0	0	0	0	0.793	0.793
AKAP3	ROPN1	9606.ENSP00000228850	9606.ENSP00000184183	0	0	0	0	0.090	0.312	0	0.985	0.989
AKAP3	AKAP1	9606.ENSP00000228850	9606.ENSP00000478212	0	0	0	0	0	0	0	0.801	0.801
AKAP3	CABYR	9606.ENSP00000228850	9606.ENSP00000483621	0	0	0	0	0.074	0	0	0.962	0.963
AKR1B10	UGT1A6	9606.ENSP00000352584	9606.ENSP00000303174	0	0	0	0	0.451	0	0	0.221	0.554
AKR1B10	CALCRL	9606.ENSP00000352584	9606.ENSP00000376177	0	0	0	0	0	0	0	0.423	0.422
AKR1B10	ADH4	9606.ENSP00000352584	9606.ENSP00000424630	0	0	0	0	0.100	0.076	0	0.389	0.448
AKR1B10	SRXN1	9606.ENSP00000352584	9606.ENSP00000371388	0	0	0	0	0.168	0	0	0.402	0.481
AKR1B10	ADM2	9606.ENSP00000352584	9606.ENSP00000379087	0	0	0	0	0.042	0	0	0.763	0.763
ALKBH2	KDM4A	9606.ENSP00000398181	9606.ENSP00000361473	0	0	0	0	0.068	0	0	0.412	0.429
ALOX5AP	RETN	9606.ENSP00000479870	9606.ENSP00000221515	0	0	0	0	0.176	0	0	0.466	0.541
ALOX5AP	CLU	9606.ENSP00000479870	9606.ENSP00000315130	0	0	0	0	0.087	0	0	0.391	0.420
ALOX5AP	PTGES2	9606.ENSP00000479870	9606.ENSP00000345341	0	0	0	0	0	0	0	0.418	0.418
ALOX5AP	CSF3R	9606.ENSP00000479870	9606.ENSP00000362195	0	0	0	0	0.282	0	0	0.234	0.427
ALOX5AP	CD53	9606.ENSP00000479870	9606.ENSP00000497382	0	0	0	0	0.409	0	0	0.160	0.482
ALPG	IZUMO1R	9606.ENSP00000295453	9606.ENSP00000332963	0	0	0	0	0	0	0.400	0	0.400
AMOT	PPP4C	9606.ENSP00000361027	9606.ENSP00000279387	0	0	0	0	0	0.076	0	0.381	0.403
AMOT	ARHGAP17	9606.ENSP00000361027	9606.ENSP00000289968	0	0	0	0	0	0.522	0.900	0.998	0.999
AMOT	MAGI3	9606.ENSP00000361027	9606.ENSP00000304604	0	0	0	0	0.049	0.054	0	0.594	0.602
AMOT	TNKS	9606.ENSP00000361027	9606.ENSP00000311579	0	0	0	0	0	0.331	0	0.473	0.633
AMOT	USP9X	9606.ENSP00000361027	9606.ENSP00000316357	0	0	0	0	0.087	0.510	0	0.550	0.781
AMOT	HEXIM1	9606.ENSP00000361027	9606.ENSP00000328773	0	0	0	0	0	0.448	0	0	0.448
AMOT	NF2	9606.ENSP00000361027	9606.ENSP00000344666	0	0	0	0	0	0.842	0.900	0.939	0.998
AMOT	TJP1	9606.ENSP00000361027	9606.ENSP00000348416	0	0	0	0	0	0.148	0	0.371	0.441
AMOT	ITSN1	9606.ENSP00000361027	9606.ENSP00000370719	0	0	0	0	0	0.046	0	0.402	0.405
AMOT	ATRX	9606.ENSP00000361027	9606.ENSP00000362441	0	0	0	0	0.110	0.071	0	0.353	0.418
AMOT	WBP2	9606.ENSP00000361027	9606.ENSP00000467579	0	0	0	0	0	0	0	0.594	0.594
AMOT	LATS2	9606.ENSP00000361027	9606.ENSP00000372035	0	0	0	0	0	0.737	0.500	0.642	0.948
AMOT	WWTR1	9606.ENSP00000361027	9606.ENSP00000419465	0	0	0	0	0	0.531	0.900	0.910	0.995
AMTN	FAM20C	9606.ENSP00000341013	9606.ENSP00000322323	0	0	0	0	0	0.292	0.500	0.382	0.762
ANKFY1	KLHL18	9606.ENSP00000459943	9606.ENSP00000232766	0	0	0	0.555	0.141	0.045	0	0.392	0.458
ANKFY1	APPL1	9606.ENSP00000459943	9606.ENSP00000288266	0	0	0	0	0.049	0	0	0.526	0.530
ANKRD39	BARD1	9606.ENSP00000377170	9606.ENSP00000260947	0	0	0.100	0.712	0.043	0.065	0.540	0.045	0.581
ANKRD39	PCGF5	9606.ENSP00000377170	9606.ENSP00000337500	0	0	0	0	0	0	0.540	0	0.540
ANKRD39	CDC20B	9606.ENSP00000377170	9606.ENSP00000370781	0	0	0	0	0	0.099	0.540	0.046	0.570
ANKRD39	CUL7	9606.ENSP00000377170	9606.ENSP00000438788	0	0	0	0	0	0.067	0.540	0.046	0.554
APCS	STX1A	9606.ENSP00000255040	9606.ENSP00000222812	0	0	0	0	0	0	0	0.467	0.467
APCS	AFM	9606.ENSP00000255040	9606.ENSP00000226355	0	0	0	0	0.541	0	0	0.375	0.701
APCS	HRG	9606.ENSP00000255040	9606.ENSP00000232003	0	0	0	0	0.606	0	0	0.533	0.808
APCS	CLU	9606.ENSP00000255040	9606.ENSP00000315130	0	0	0	0	0	0	0	0.507	0.507
API5	DDX39A	9606.ENSP00000431391	9606.ENSP00000242776	0	0	0	0	0.257	0.324	0	0.153	0.538
API5	UBA2	9606.ENSP00000431391	9606.ENSP00000246548	0	0	0	0	0.465	0	0	0.063	0.477
API5	DHX15	9606.ENSP00000431391	9606.ENSP00000336741	0	0	0	0	0.666	0.130	0	0.072	0.706
API5	TP53BP1	9606.ENSP00000431391	9606.ENSP00000371475	0	0	0	0	0.072	0.439	0	0	0.457
APLNR	PRLH	9606.ENSP00000475344	9606.ENSP00000165524	0	0	0	0	0	0	0	0.492	0.491
APLNR	RETN	9606.ENSP00000475344	9606.ENSP00000221515	0	0	0	0	0.042	0	0	0.529	0.530
APLNR	C5	9606.ENSP00000475344	9606.ENSP00000223642	0	0	0	0	0	0	0.500	0	0.499
APLNR	RAMP3	9606.ENSP00000475344	9606.ENSP00000242249	0	0	0	0	0.316	0	0	0.160	0.401
APLNR	GNAO1	9606.ENSP00000475344	9606.ENSP00000262494	0	0	0	0	0.105	0.412	0	0.541	0.737
APLNR	GRK2	9606.ENSP00000475344	9606.ENSP00000312262	0	0	0	0	0	0.361	0	0.515	0.677
APLNR	GNAI2	9606.ENSP00000475344	9606.ENSP00000312999	0	0	0	0	0.044	0.513	0.650	0.115	0.836
APLNR	NPB	9606.ENSP00000475344	9606.ENSP00000332766	0	0	0	0	0	0	0.500	0.132	0.547
APLNR	ADIPOR1	9606.ENSP00000475344	9606.ENSP00000341785	0	0	0	0	0	0	0	0.429	0.429
APLNR	GNAS	9606.ENSP00000475344	9606.ENSP00000360141	0	0	0	0	0	0.142	0	0.424	0.484
APLP1	CNOT11	9606.ENSP00000221891	9606.ENSP00000289382	0	0	0	0	0	0	0	0.469	0.469
APLP1	CTCFL	9606.ENSP00000221891	9606.ENSP00000415579	0	0	0	0	0	0	0	0.496	0.496
APLP1	CHL1	9606.ENSP00000221891	9606.ENSP00000256509	0	0	0	0	0.100	0.309	0	0.324	0.543
APLP1	APPL1	9606.ENSP00000221891	9606.ENSP00000288266	0	0	0	0	0	0	0	0.544	0.544
APOBR	CLU	9606.ENSP00000457539	9606.ENSP00000315130	0	0	0	0	0	0	0.540	0	0.540
APOBR	SGF29	9606.ENSP00000457539	9606.ENSP00000316114	0	0	0	0	0.049	0	0	0.523	0.527
APOBR	SH2B1	9606.ENSP00000457539	9606.ENSP00000321221	0	0	0	0	0.044	0	0	0.575	0.576
APOBR	PEX3	9606.ENSP00000457539	9606.ENSP00000356563	0	0	0	0	0	0	0.540	0	0.540
APPL1	APLP1	9606.ENSP00000288266	9606.ENSP00000221891	0	0	0	0	0	0	0	0.544	0.544
APPL1	IFT27	9606.ENSP00000288266	9606.ENSP00000393541	0	0	0	0	0.042	0.400	0	0.073	0.420
APPL1	DOK3	9606.ENSP00000288266	9606.ENSP00000349727	0	0	0	0	0.047	0.421	0	0	0.425
APPL1	RFX6	9606.ENSP00000288266	9606.ENSP00000332208	0	0	0	0	0.056	0	0	0.423	0.432
APPL1	HESX1	9606.ENSP00000288266	9606.ENSP00000498190	0	0	0	0	0.044	0.086	0	0.411	0.440
APPL1	ANKFY1	9606.ENSP00000288266	9606.ENSP00000459943	0	0	0	0	0.049	0	0	0.526	0.530
APPL1	STK11	9606.ENSP00000288266	9606.ENSP00000324856	0	0	0	0	0.042	0.071	0	0.606	0.618
APPL1	ADIPOR1	9606.ENSP00000288266	9606.ENSP00000341785	0	0	0	0	0	0.477	0.900	0.996	0.999
ARHGAP17	ITSN1	9606.ENSP00000289968	9606.ENSP00000370719	0	0	0	0	0.061	0	0	0.404	0.416
ARHGAP17	NF2	9606.ENSP00000289968	9606.ENSP00000344666	0	0	0	0	0.055	0.292	0	0.349	0.526
ARHGAP17	AMOT	9606.ENSP00000289968	9606.ENSP00000361027	0	0	0	0	0	0.522	0.900	0.998	0.999
ARHGEF5	GTF2I	9606.ENSP00000056217	9606.ENSP00000460070	0	0	0	0	0	0	0	0.434	0.434
ARHGEF5	TCAF2C	9606.ENSP00000056217	9606.ENSP00000490573	0	0	0	0	0	0	0	0.472	0.472
ARHGEF5	RHOB	9606.ENSP00000056217	9606.ENSP00000272233	0	0	0	0	0	0	0.400	0.196	0.496
ARID4A	HDAC10	9606.ENSP00000347602	9606.ENSP00000216271	0	0	0	0	0	0.415	0	0.131	0.469
ARID4A	PRPH2	9606.ENSP00000347602	9606.ENSP00000230381	0	0	0	0	0	0	0	0.424	0.424
ARID4A	HDAC4	9606.ENSP00000347602	9606.ENSP00000264606	0	0	0	0	0.042	0.415	0	0.148	0.480
ARID4A	NCOR1	9606.ENSP00000347602	9606.ENSP00000268712	0	0	0	0	0.082	0.071	0	0.503	0.539
ARID4A	SINHCAF	9606.ENSP00000347602	9606.ENSP00000337477	0	0	0	0	0.060	0.781	0.540	0.486	0.944
ARID4A	ATRX	9606.ENSP00000347602	9606.ENSP00000362441	0	0	0	0	0.287	0.141	0	0.191	0.462
ARID4A	MYD88	9606.ENSP00000347602	9606.ENSP00000498321	0	0	0	0	0.058	0.476	0	0.133	0.534
ARID4A	KDM4A	9606.ENSP00000347602	9606.ENSP00000361473	0	0	0	0	0	0.052	0	0.539	0.544
ARID4A	TGIF2	9606.ENSP00000347602	9606.ENSP00000362981	0	0	0	0	0.057	0.608	0	0.203	0.679
ARID4A	SAP130	9606.ENSP00000347602	9606.ENSP00000350333	0	0	0	0	0.045	0.610	0.540	0.234	0.851
ARIH1	EIF2AK2	9606.ENSP00000369217	9606.ENSP00000233057	0	0	0	0	0.067	0	0.400	0.116	0.462
ARIH1	PLCG1	9606.ENSP00000369217	9606.ENSP00000244007	0	0	0	0	0.049	0	0.400	0.440	0.652
ARIH1	PSMD11	9606.ENSP00000369217	9606.ENSP00000261712	0	0	0	0	0.067	0	0	0.755	0.761
ARIH1	UBE2R2	9606.ENSP00000369217	9606.ENSP00000263228	0	0	0	0	0.050	0.115	0	0.418	0.468
ARIH1	HERC5	9606.ENSP00000369217	9606.ENSP00000264350	0	0	0	0	0.047	0	0.400	0.513	0.697
ARIH1	PPM1B	9606.ENSP00000369217	9606.ENSP00000282412	0	0	0	0	0.148	0	0.400	0.507	0.726
ARIH1	DCUN1D1	9606.ENSP00000369217	9606.ENSP00000292782	0	0	0	0	0.124	0.292	0	0.466	0.640
ARIH1	TRAF7	9606.ENSP00000369217	9606.ENSP00000318944	0	0	0	0	0.059	0	0	0.396	0.407
ARIH1	KLHL7	9606.ENSP00000369217	9606.ENSP00000343273	0	0	0	0	0.077	0.438	0	0	0.459
ARIH1	ZRANB1	9606.ENSP00000369217	9606.ENSP00000352676	0	0	0	0	0.135	0.292	0	0.155	0.437
ARIH1	PRKN	9606.ENSP00000369217	9606.ENSP00000355865	0	0	0	0.576	0.056	0.364	0	0.342	0.571
ARIH1	KLHL12	9606.ENSP00000369217	9606.ENSP00000356230	0	0	0	0	0.080	0.292	0	0.230	0.455
ARIH1	PINK1	9606.ENSP00000369217	9606.ENSP00000364204	0	0	0	0	0.043	0	0	0.479	0.480
ARIH1	TEFM	9606.ENSP00000369217	9606.ENSP00000462963	0	0	0	0	0.044	0.440	0	0	0.441
ARIH1	SHARPIN	9606.ENSP00000369217	9606.ENSP00000381698	0	0	0	0	0	0	0	0.445	0.445
ARIH1	KCTD13	9606.ENSP00000369217	9606.ENSP00000455785	0	0	0	0	0.042	0.469	0	0.411	0.674
ARIH1	ISG15	9606.ENSP00000369217	9606.ENSP00000496832	0	0	0	0	0.044	0.098	0.500	0.388	0.701
ARL11	ITSN1	9606.ENSP00000282026	9606.ENSP00000370719	0	0	0	0	0	0.497	0	0.115	0.535
ARL4D	ITSN1	9606.ENSP00000322628	9606.ENSP00000370719	0	0	0	0	0	0.497	0	0.115	0.535
ARMCX5-GPRASP2	DIXDC1	9606.ENSP00000498643	9606.ENSP00000394352	0	0	0	0	0	0	0	0.481	0.481
ARNTL	AHR	9606.ENSP00000384517	9606.ENSP00000242057	0	0	0	0.578	0.098	0.485	0.540	0.141	0.792
ARNTL	INSIG2	9606.ENSP00000384517	9606.ENSP00000245787	0	0	0	0	0.136	0	0	0.348	0.413
ARNTL	TIPIN	9606.ENSP00000384517	9606.ENSP00000261881	0	0	0	0	0	0	0	0.545	0.545
ARNTL	PPARGC1A	9606.ENSP00000384517	9606.ENSP00000264867	0	0	0	0	0	0	0.500	0.587	0.785
ARNTL	NCOR1	9606.ENSP00000384517	9606.ENSP00000268712	0	0	0	0	0.044	0.046	0.500	0.463	0.722
ARNTL	CIART	9606.ENSP00000384517	9606.ENSP00000290363	0	0	0	0	0	0.095	0	0.769	0.782
ARNTL	NFIL3	9606.ENSP00000384517	9606.ENSP00000297689	0	0	0	0	0.108	0.071	0	0.945	0.951
ARNTL	NRIP1	9606.ENSP00000384517	9606.ENSP00000327213	0	0	0	0	0.054	0.066	0.500	0.509	0.754
ARNTL	AZIN1	9606.ENSP00000384517	9606.ENSP00000337180	0	0	0	0	0	0.226	0	0.410	0.523
ARNTL	BMS1	9606.ENSP00000384517	9606.ENSP00000363642	0	0	0	0	0	0	0	0.419	0.419
ARNTL	SIRT3	9606.ENSP00000384517	9606.ENSP00000372191	0	0	0	0	0	0.068	0	0.428	0.444
ARNTL	TNF	9606.ENSP00000384517	9606.ENSP00000398698	0	0	0	0	0.055	0	0	0.398	0.407
ARNTL	CDK5	9606.ENSP00000384517	9606.ENSP00000419782	0	0	0	0	0	0	0.400	0.177	0.485
ARPC4-TTLL3	ARPC5L	9606.ENSP00000380427	9606.ENSP00000345361	0	0	0	0	0	0.624	0.360	0	0.749
ARPC5L	ARPC4-TTLL3	9606.ENSP00000345361	9606.ENSP00000380427	0	0	0	0	0	0.624	0.360	0	0.749
ASMTL	CSF2RA	9606.ENSP00000370718	9606.ENSP00000394227	0	0	0	0	0.049	0	0	0.567	0.571
ASXL1	CBX5	9606.ENSP00000364839	9606.ENSP00000209875	0	0	0	0	0	0.071	0	0.494	0.509
ASXL1	BARD1	9606.ENSP00000364839	9606.ENSP00000260947	0	0	0	0	0.071	0.098	0	0.502	0.546
ASXL1	KMT2C	9606.ENSP00000364839	9606.ENSP00000262189	0	0	0	0	0.092	0.310	0	0.451	0.626
ASXL1	DNMT3A	9606.ENSP00000364839	9606.ENSP00000264709	0	0	0	0	0.042	0.091	0	0.936	0.939
ASXL1	KIF3C	9606.ENSP00000364839	9606.ENSP00000264712	0	0.161	0	0	0	0	0	0.531	0.589
ASXL1	SSRP1	9606.ENSP00000364839	9606.ENSP00000278412	0	0	0	0	0.063	0.314	0	0.404	0.583
ASXL1	PCGF5	9606.ENSP00000364839	9606.ENSP00000337500	0	0	0	0	0	0.052	0.900	0.074	0.904
